ID,k,Features,m,#Matches,Indices,max(dists),min(dists),med(dists),P,p-value,Sig_Hochber
68,1,3,60,716,"[745, 0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160, 176, 192, 208, 224, 240, 256, 272, 288, 304, 320, 336, 352, 368, 384, 400, 416, 432, 448, 464, 480, 496, 512, 528, 544, 560, 576, 592, 608, 624, 640, 656, 672, 688, 704, 720, 761, 777, 793, 809, 825, 841, 857, 873, 889, 905, 921, 937, 953, 969, 985, 1001, 1017, 1033, 1049, 1065, 1081, 1097, 1113, 1129, 1145, 1161, 1177, 1193, 1209, 1225, 1241, 1257, 1273, 1289, 1305, 1321, 1337, 1353, 1369, 1385, 1401, 1417, 1433, 1449, 1465, 1481, 1497, 1513, 1529, 1545, 1561, 1577, 1593, 1609, 1625, 1641, 1657, 1673, 1689, 1705, 1721, 1737, 1753, 1769, 1785, 1801, 1817, 1833, 1849, 1865, 1881, 1897, 1913, 1929, 1945, 1961, 1977, 1993, 2009, 2025, 2041, 2057, 2073, 2089, 2105, 2121, 2137, 2153, 2169, 2185, 2201, 2217, 2233, 2249, 2265, 2281, 2297, 2313, 2329, 2345, 2361, 2377, 2393, 2409, 2425, 2441, 2457, 2473, 2489, 2505, 2521, 2537, 2553, 2569, 2585, 2601, 2617, 2633, 2649, 2665, 2681, 2697, 2713, 2729, 2745, 2761, 2777, 2793, 2809, 2825, 2841, 2857, 2873, 2889, 2905, 2921, 2937, 2953, 2969, 2985, 3001, 3017, 3033, 3049, 3065, 3081, 3097, 3113, 3129, 3145, 3161, 3177, 3193, 3209, 3225, 3241, 3257, 3273, 3289, 3305, 3321, 3337, 3353, 3369, 3385, 3401, 3417, 3433, 3449, 3465, 3481, 3497, 3513, 3529, 3545, 3561, 3577, 3593, 3609, 3625, 3641, 3657, 3673, 3689, 3705, 3721, 3737, 3753, 3769, 3785, 3801, 3817, 3833, 3849, 3865, 3881, 3897, 3913, 3929, 3945, 3961, 3977, 3993, 4009, 4025, 4041, 4057, 4073, 4089, 4105, 4121, 4137, 4153, 4169, 4185, 4201, 4217, 4233, 4249, 4265, 4281, 4297, 4313, 4329, 4345, 4361, 4377, 4393, 4409, 4425, 4441, 4457, 4473, 4489, 4505, 4521, 4537, 4553, 4569, 4585, 4601, 4617, 4633, 4649, 4665, 4681, 4697, 4713, 4729, 4745, 4761, 4777, 4793, 4809, 4825, 4841, 4857, 4873, 4889, 4905, 4921, 4937, 4953, 4969, 4985, 5001, 5017, 5033, 5049, 5065, 5081, 5097, 5113, 5129, 5145, 5161, 5177, 5193, 5209, 5225, 5241, 5257, 5273, 5289, 5305, 5321, 5337, 5353, 5369, 5385, 5401, 5417, 5433, 5449, 5465, 5481, 5497, 5513, 5529, 5545, 5561, 5577, 5593, 5609, 5625, 5641, 5657, 5673, 5689, 5705, 5721, 5737, 5753, 5769, 5785, 5801, 5817, 5833, 5849, 5865, 5881, 5897, 5913, 5929, 5945, 5961, 5977, 5993, 6009, 6025, 6041, 6057, 6073, 6089, 6105, 6121, 6137, 6153, 6169, 6185, 6201, 6217, 6233, 6249, 6265, 6281, 6297, 6313, 6329, 6345, 6361, 6377, 6393, 6409, 6425, 6441, 6457, 6473, 6489, 6505, 6521, 6537, 6553, 6569, 6585, 6601, 6617, 6633, 6649, 6665, 6681, 6697, 6713, 6729, 6745, 6761, 6777, 6793, 6809, 6825, 6841, 6857, 6873, 6889, 6905, 6921, 6937, 6953, 6969, 6985, 7001, 7017, 7033, 7049, 7065, 7081, 7097, 7113, 7129, 7145, 7161, 7177, 7193, 7209, 7225, 7241, 7257, 7273, 7289, 7305, 7321, 7337, 7353, 7369, 7385, 7401, 7417, 7433, 7449, 7465, 7481, 7497, 7513, 7529, 7545, 7561, 7577, 7593, 7609, 7625, 7641, 7657, 7673, 7689, 7705, 7721, 7737, 7753, 7769, 8091, 8603, 8619, 8635, 8651, 8667, 8683, 8699, 8715, 8731, 8747, 8763, 8779, 8795, 8811, 8827, 8843, 8859, 8875, 8891, 8907, 8923, 8939, 8955, 8971, 8987, 9003, 9019, 9035, 9051, 9067, 9871, 9887, 9903, 9919, 9935, 9951, 9967, 9983, 9999, 10015, 10031, 10047, 10063, 10079, 10095, 10111, 10127, 10143, 10159, 10175, 10191, 10207, 10223, 10239, 10255, 10271, 10287, 10303, 10319, 10335, 10351, 10731, 10747, 10763, 10779, 10795, 10951, 10967, 10983, 10999, 11015, 11031, 11047, 11063, 11079, 11095, 11111, 11127, 11143, 11159, 11175, 11191, 11207, 11271, 11287, 11303, 11319, 11335, 11351, 11367, 11383, 11399, 11415, 11431, 11447, 11463, 11479, 11495, 11511, 11527, 11543, 11559, 11575, 11591, 11607, 11623, 11639, 11655, 11671, 11687, 11703, 11719, 11735, 11751, 11767, 11783, 11799, 11815, 11831, 11847, 11863, 11879, 11895, 11911, 11927, 11943, 11959, 11975, 11991, 12007, 12023, 12039, 12055, 12071, 12182, 12198, 12214, 12230, 12571, 12587, 12603, 12619, 12635, 12651, 12667, 12683, 12699, 12715, 12731, 12747, 12763, 12779, 12795, 12811, 12827, 12843, 12859, 12875, 12891, 12907, 12923, 12939, 12955, 12971, 12987, 13003, 13019, 13035, 13051, 13067, 13083, 13099, 13115, 13131, 13147, 13163, 13179, 13195, 13211, 13227, 13243, 13259, 13275, 13291, 13307, 13323, 13339, 13355, 13371, 13387, 13403, 13419, 13435, 13451, 13467, 13483, 13499, 13515, 13531, 13547, 13563, 13579, 13595, 13611, 13627, 13643, 13659, 13675, 13691, 13707, 13723, 13739, 13755, 13771, 13787, 13803, 13819, 13835, 13851, 13867, 13883, 13899, 13915, 13931, 13947, 13963, 13979, 13995, 14011, 14027]",0.0,0.0,0.0,0.6095521836132229,0.9999999999999997,False
69,1,2,60,795,"[7794, 0, 16, 32, 176, 192, 208, 313, 329, 345, 436, 452, 468, 556, 572, 588, 675, 691, 707, 802, 818, 834, 850, 866, 882, 898, 914, 930, 946, 962, 978, 994, 1096, 1112, 1128, 1144, 1160, 1176, 1192, 1208, 1224, 1240, 1256, 1331, 1347, 1363, 1379, 1395, 1411, 1427, 1443, 1459, 1475, 1491, 1562, 1578, 1594, 1610, 1626, 1642, 1658, 1674, 1690, 1706, 1722, 1738, 1754, 1770, 1786, 1802, 1818, 1834, 1850, 1866, 1882, 1898, 1914, 1930, 1946, 1962, 1978, 1994, 2010, 2026, 2042, 2058, 2074, 2090, 2106, 2122, 2138, 2154, 2170, 2186, 2202, 2218, 2234, 2250, 2266, 2282, 2298, 2314, 2330, 2346, 2362, 2378, 2394, 2410, 2426, 2442, 2458, 2474, 2490, 2506, 2522, 2538, 2554, 2570, 2586, 2602, 2618, 2634, 2650, 2666, 2682, 2698, 2714, 2730, 2802, 2818, 2834, 2850, 2866, 2882, 2898, 2914, 2930, 2946, 2962, 2978, 2994, 3010, 3026, 3042, 3058, 3074, 3090, 3106, 3122, 3138, 3154, 3170, 3186, 3202, 3218, 3234, 3250, 3266, 3282, 3298, 3314, 3330, 3346, 3362, 3378, 3394, 3410, 3426, 3442, 3458, 3474, 3490, 3506, 3522, 3538, 3554, 3570, 3586, 3602, 3618, 3634, 3650, 3666, 3682, 3698, 3714, 3730, 3746, 3762, 3778, 3794, 3810, 3826, 3842, 3858, 3874, 3890, 3906, 3922, 3938, 3954, 3970, 3986, 4002, 4018, 4034, 4050, 4066, 4082, 4098, 4114, 4130, 4146, 4162, 4178, 4194, 4210, 4226, 4242, 4258, 4274, 4290, 4306, 4322, 4338, 4354, 4370, 4386, 4402, 4418, 4434, 4450, 4466, 4482, 4498, 4514, 4530, 4546, 4562, 4578, 4594, 4610, 4626, 4642, 4658, 4674, 4690, 4706, 4722, 4738, 4754, 4770, 4786, 4802, 4818, 4834, 4850, 4866, 4882, 4898, 4914, 4930, 4946, 4962, 4978, 4994, 5010, 5026, 5042, 5058, 5074, 5090, 5106, 5122, 5138, 5154, 5170, 5186, 5202, 5218, 5234, 5250, 5266, 5282, 5298, 5314, 5330, 5346, 5362, 5378, 5394, 5410, 5426, 5442, 5458, 5474, 5490, 5506, 5522, 5538, 5554, 5570, 5586, 5602, 5618, 5634, 5650, 5666, 5682, 5698, 5714, 5730, 5746, 5762, 5778, 5794, 5810, 5826, 5842, 5858, 5874, 5890, 5906, 5922, 5938, 5954, 5970, 5986, 6002, 6018, 6034, 6050, 6066, 6082, 6098, 6114, 6130, 6146, 6162, 6178, 6194, 6210, 6226, 6242, 6258, 6274, 6290, 6306, 6322, 6338, 6354, 6370, 6386, 6402, 6418, 6434, 6450, 6466, 6482, 6498, 6514, 6530, 6546, 6562, 6578, 6594, 6610, 6626, 6642, 6658, 6674, 6690, 6706, 6722, 6738, 6754, 6770, 6786, 6802, 6818, 6834, 6850, 6866, 6882, 6898, 6914, 6930, 6946, 6962, 6978, 6994, 7010, 7026, 7042, 7058, 7074, 7090, 7106, 7122, 7138, 7154, 7170, 7186, 7202, 7218, 7234, 7250, 7266, 7282, 7298, 7314, 7330, 7346, 7362, 7378, 7394, 7410, 7426, 7442, 7458, 7474, 7490, 7506, 7522, 7538, 7554, 7570, 7586, 7602, 7618, 7634, 7650, 7666, 7682, 7698, 7714, 7730, 7746, 7762, 7778, 7810, 7826, 7842, 7858, 7874, 7890, 7906, 7922, 7938, 7954, 7970, 7986, 8002, 8018, 8034, 8050, 8066, 8082, 8098, 8114, 8130, 8146, 8162, 8178, 8194, 8210, 8226, 8242, 8258, 8274, 8290, 8306, 8322, 8338, 8354, 8370, 8386, 8402, 8418, 8434, 8450, 8466, 8482, 8498, 8514, 8530, 8546, 8562, 8860, 8876, 8892, 8908, 8924, 8940, 8956, 8972, 8988, 9004, 9020, 9036, 9052, 9068, 9084, 9100, 9116, 9132, 9148, 9164, 9180, 9196, 9212, 9228, 9244, 9260, 9276, 9292, 9308, 9324, 9340, 9356, 9372, 9388, 9404, 9420, 9436, 9452, 9468, 9484, 9500, 9516, 9532, 9548, 9564, 9580, 9596, 9612, 9628, 9644, 9660, 9676, 9692, 9708, 9724, 9740, 9756, 9772, 9788, 9804, 9820, 9836, 9852, 10134, 10150, 10166, 10182, 10198, 10214, 10230, 10246, 10262, 10278, 10294, 10310, 10326, 10342, 10358, 10374, 10390, 10406, 10422, 10438, 10454, 10470, 10486, 10502, 10518, 10534, 10550, 10566, 10582, 10598, 10614, 10630, 10646, 10662, 10678, 10694, 10710, 10726, 10742, 10758, 10774, 10790, 10806, 10822, 10838, 10854, 10870, 10886, 10902, 10918, 10934, 10950, 10966, 10982, 10998, 11014, 11030, 11046, 11062, 11078, 11094, 11110, 11126, 11142, 11158, 11174, 11190, 11206, 11222, 11238, 11254, 11270, 11286, 11302, 11318, 11334, 11350, 11366, 11382, 11398, 11414, 11430, 11446, 11462, 11478, 11494, 11510, 11526, 11542, 11558, 11574, 11590, 11606, 11622, 11638, 11654, 11670, 11686, 11702, 11718, 11734, 11750, 11766, 11782, 11798, 11814, 11830, 11846, 11862, 11878, 11894, 11910, 11926, 11942, 11958, 11974, 11990, 12006, 12022, 12038, 12054, 12070, 12086, 12102, 12118, 12134, 12150, 12166, 12182, 12198, 12214, 12230, 12246, 12262, 12278, 12294, 12310, 12326, 12342, 12358, 12374, 12390, 12406, 12422, 12438, 12454, 12470, 12486, 12502, 12518, 12534, 12550, 12566, 12582, 12598, 12614, 12630, 12646, 12662, 12678, 12694, 12710, 12726, 12742, 12758, 12774, 12790, 12806, 12822, 12838, 12854, 12870, 12886, 12902, 12918, 12934, 12950, 12966, 12982, 12998, 13014, 13030, 13046, 13062, 13078, 13094, 13110, 13126, 13142, 13158, 13174, 13190, 13206, 13222, 13238, 13254, 13270, 13286, 13302, 13318, 13334, 13350, 13366, 13382, 13398, 13414, 13430, 13446, 13462, 13478, 13494, 13510, 13526, 13542, 13558, 13574, 13590, 13606, 13622, 13638, 13654, 13670, 13686, 13702, 13718, 13734, 13750, 13766, 13782, 13798, 13814, 13830, 13846, 13862, 13878, 13894, 13910, 13926, 13942, 13958, 13974, 13990, 14006, 14022, 14038]",0.0,0.0,0.0,0.9005903651727805,1.0000000000000009,False
70,3,"3,5,2",60,42,"[8581, 8071, 12161, 8228, 8485, 722, 12550, 8047, 8025, 8145, 12358, 2742, 223, 10710, 12467, 12427, 9844, 9774, 12509, 360, 1017, 1502, 7989, 8463, 603, 8189, 1267, 12201, 12121, 12233, 12184, 8092, 4, 49, 7848, 12056, 12217, 3946, 9708, 7973, 483, 12320, 1942]",7.168,5.012,6.66,2.36752229266208e-14,0.0,True
0,3,"0,2,3",300,3,"[13017, 13093, 13169, 13245]",0.0,0.0,0.0,2.765459517236897e-09,9.427445895808747e-20,True
1,2,"2,3",300,1,"[1561, 2801]",0.0,0.0,0.0,3.11255311978524e-06,0.0009256038877757857,False
2,2,"2,3",300,100,"[1637, 1713, 1789, 1865, 1941, 2017, 2093, 2169, 2245, 2321, 2397, 2473, 2802, 2878, 2954, 3030, 3106, 3182, 3258, 3334, 3410, 3486, 3562, 3638, 3714, 3790, 3866, 3942, 4018, 4094, 4170, 4246, 4322, 4398, 4474, 4550, 4626, 4702, 4778, 4854, 4930, 5006, 5082, 5158, 5234, 5310, 5386, 5462, 5538, 5614, 5690, 5766, 5842, 5918, 5994, 6070, 6146, 6222, 6298, 6374, 6450, 6526, 6602, 6678, 6754, 6830, 6906, 6982, 7058, 7134, 7210, 7286, 7362, 7438, 7514, 10951, 11271, 11347, 11423, 11499, 11575, 11651, 11727, 11803, 12571, 12647, 12723, 12799, 12875, 12951, 13027, 13103, 13179, 13255, 13331, 13407, 13483, 13559, 13635, 13711, 13787]",0.0,0.0,0.0,0.041620899392149545,0.9999999999999999,False
3,4,"3,2,4,5",300,4,"[8665, 9939, 8741, 10015, 8817]",8.058,1.135,5.483,3.349537508795875e-120,0.0,True
4,3,"3,2,5",300,1,"[10091, 8817]",0.913,0.913,0.913,7.964065410558287e-35,6.238444926814784e-61,True
5,4,"2,0,1,3",300,5,"[11165, 11540, 11415, 11290, 11665, 11040]",13.579,6.347,7.016,3.36542844003216e-73,0.0,True
6,1,3,300,133,"[0, 76, 152, 228, 304, 380, 456, 532, 608, 684, 760, 836, 912, 988, 1064, 1140, 1216, 1292, 1368, 1444, 1520, 1596, 1672, 1748, 1824, 1900, 1976, 2052, 2128, 2204, 2280, 2356, 2432, 2508, 2584, 2660, 2736, 2812, 2888, 2964, 3040, 3116, 3192, 3268, 3344, 3420, 3496, 3572, 3648, 3724, 3800, 3876, 3952, 4028, 4104, 4180, 4256, 4332, 4408, 4484, 4560, 4636, 4712, 4788, 4864, 4940, 5016, 5092, 5168, 5244, 5320, 5396, 5472, 5548, 5624, 5700, 5776, 5852, 5928, 6004, 6080, 6156, 6232, 6308, 6384, 6460, 6536, 6612, 6688, 6764, 6840, 6916, 6992, 7068, 7144, 7220, 7296, 7372, 7448, 7524, 8603, 8679, 8755, 8831, 9871, 9947, 10023, 10099, 10951, 11271, 11347, 11423, 11499, 11575, 11651, 11727, 11803, 12571, 12647, 12723, 12799, 12875, 12951, 13027, 13103, 13179, 13255, 13331, 13407, 13483, 13559, 13635, 13711, 13787]",0.0,0.0,0.0,0.05740582598911148,0.9999999999999991,False
7,1,2,300,144,"[7600, 1562, 1638, 1714, 1790, 1866, 1942, 2018, 2094, 2170, 2246, 2322, 2398, 2474, 2802, 2878, 2954, 3030, 3106, 3182, 3258, 3334, 3410, 3486, 3562, 3638, 3714, 3790, 3866, 3942, 4018, 4094, 4170, 4246, 4322, 4398, 4474, 4550, 4626, 4702, 4778, 4854, 4930, 5006, 5082, 5158, 5234, 5310, 5386, 5462, 5538, 5614, 5690, 5766, 5842, 5918, 5994, 6070, 6146, 6222, 6298, 6374, 6450, 6526, 6602, 6678, 6754, 6830, 6906, 6982, 7058, 7134, 7210, 7286, 7362, 7438, 7514, 7676, 7752, 7828, 7904, 7980, 8056, 8132, 8208, 8284, 8860, 8936, 9012, 9088, 9164, 9240, 9316, 9392, 9468, 9544, 10134, 10210, 10286, 10362, 10438, 10514, 10590, 10666, 10742, 10818, 10894, 10970, 11046, 11122, 11198, 11274, 11350, 11426, 11502, 11578, 11654, 11730, 11806, 11882, 11958, 12034, 12110, 12186, 12262, 12338, 12414, 12490, 12566, 12642, 12718, 12794, 12870, 12946, 13022, 13098, 13174, 13250, 13326, 13402, 13478, 13554, 13630, 13706, 13782]",0.0,0.0,0.0,0.7250291878048064,0.9999999999999984,False
8,4,"4,2,5,0",300,5,"[8527, 9812, 9736, 8451, 6456, 5576]",15.973,4.477,15.181,6.779053366602536e-141,0.0,True
9,2,"2,4",300,1,"[9625, 2500]",5.049,5.049,5.049,4.3361939268469765e-32,1.8493712526820888e-55,True
10,2,"2,5",300,3,"[8374, 9659, 7724, 12010]",11.776,5.86,11.755,1.578274770730298e-28,1.0001583309102227e-96,True
0,2,"2,3",600,1,"[1561, 2801]",0.0,0.0,0.0,4.588891647858167e-07,2.0403861132787854e-05,False
1,2,"2,3",600,42,"[1712, 1863, 2014, 2165, 2802, 2953, 3104, 3255, 3406, 3557, 3708, 3859, 4010, 4161, 4312, 4463, 4614, 4765, 4916, 5067, 5218, 5369, 5520, 5671, 5822, 5973, 6124, 6275, 6426, 6577, 6728, 6879, 7030, 7181, 11271, 11422, 12571, 12722, 12873, 13024, 13175, 13326, 13477]",0.0,0.0,0.0,0.006138995716230473,0.9999998785944519,False
2,4,"2,3,5,4",600,2,"[10948, 12568, 11270]",4.115,3.355,3.735,1.6353304901208547e-28,1.9787365344540682e-72,True
3,1,3,600,56,"[0, 151, 302, 453, 604, 755, 906, 1057, 1208, 1359, 1510, 1661, 1812, 1963, 2114, 2265, 2416, 2567, 2718, 2869, 3020, 3171, 3322, 3473, 3624, 3775, 3926, 4077, 4228, 4379, 4530, 4681, 4832, 4983, 5134, 5285, 5436, 5587, 5738, 5889, 6040, 6191, 6342, 6493, 6644, 6795, 6946, 7097, 11271, 11422, 12571, 12722, 12873, 13024, 13175, 13326, 13477]",0.0,0.0,0.0,0.011086784873143775,1.0000000000000002,False
4,1,2,600,66,"[7332, 1562, 1713, 1864, 2015, 2166, 2802, 2953, 3104, 3255, 3406, 3557, 3708, 3859, 4010, 4161, 4312, 4463, 4614, 4765, 4916, 5067, 5218, 5369, 5520, 5671, 5822, 5973, 6124, 6275, 6426, 6577, 6728, 6879, 7030, 7181, 7483, 7634, 7785, 7936, 8860, 9011, 9162, 9313, 10134, 10285, 10436, 10587, 10738, 10889, 11040, 11191, 11342, 11493, 11644, 11795, 11946, 12097, 12248, 12399, 12550, 12701, 12852, 13003, 13154, 13305, 13456]",0.0,0.0,0.0,0.5537219118503285,0.999999999999998,False
5,3,"4,5,2",600,1,"[8496, 9774]",4.308,4.308,4.308,9.125392877690838e-33,8.103127888996531e-57,True
6,1,2,600,1,"[8681, 9955]",0.79,0.79,0.79,2.4575707736014325e-07,5.863666113404306e-06,True
7,2,"2,5",600,1,"[8247, 9532]",5.337,5.337,5.337,3.9652444826460653e-13,1.5299931558167884e-17,True
8,1,2,600,1,"[8096, 9382]",2.512,2.512,2.512,9.25118486972247e-09,8.327351715410605e-09,True
0,2,"2,3",1200,1,"[1561, 2801]",0.0,0.0,0.0,3.0997105594686744e-09,9.14933539422577e-10,True
1,2,"2,3",1200,14,"[3102, 1562, 3403, 3704, 4005, 4306, 4607, 4908, 5209, 5510, 5811, 6112, 6413, 12571, 12872]",0.0,0.0,0.0,4.14677689219667e-05,1.0280167166338753e-16,True
2,4,"2,3,5,4",1200,1,"[10910, 12530]",4.294,4.294,4.294,5.4585703541259885e-45,2.8373797897412633e-81,True
3,1,3,1200,24,"[0, 301, 602, 903, 1204, 1505, 1806, 2107, 2408, 2709, 3010, 3311, 3612, 3913, 4214, 4515, 4816, 5117, 5418, 5719, 6020, 6321, 6622, 12571, 12872]",0.0,0.0,0.0,0.00012854315784072235,1.9290652966184764e-20,True
4,1,2,1200,25,"[6923, 1562, 2802, 3103, 3404, 3705, 4006, 4307, 4608, 4909, 5210, 5511, 5812, 6113, 6414, 7224, 10134, 10435, 10736, 11037, 11338, 11639, 11940, 12241, 12542, 12843]",0.0,0.0,0.0,0.32259802558568973,1.0,False
5,1,2,1200,1,"[8655, 9929]",1.004,1.004,1.004,7.19573850889447e-08,4.927457856963646e-07,False
6,1,2,1200,1,"[7647, 8932]",2.14,2.14,2.14,5.976249312898247e-11,3.4010797955350073e-13,True
7,2,"5,2",1200,1,"[8118, 9393]",8.74,8.74,8.74,1.3307663472981687e-19,1.6864103782985707e-30,True
